content,_id,like_counts,ip_location,created_at,total_number,user_name,gender
要不是我现在正在怀孕中，我就真的信了能领这么多[笑cry],5094775581841650,898,来自湖南,Tue Oct 29 11:30:18 +0800 2024,60,Tracer-Lucky,f
一分钱没有,5094778543014561,326,来自辽宁,Tue Oct 29 11:42:03 +0800 2024,10,lilian莫若儿,f
体制内没有补贴…,5094780922496692,121,来自河南,Tue Oct 29 11:51:31 +0800 2024,6,tutu-dream,f
产检都是自费 哪有补贴 总说鼓励生育[允悲],5094779052886659,282,来自北京,Tue Oct 29 11:44:05 +0800 2024,31,可以每天吃冰淇淋吗,f
补助到底在哪里天天在这瞎说？？？？,5094779686487380,180,来自安徽,Tue Oct 29 11:46:35 +0800 2024,9,田园向往_fy,f
我没有工作，我老公不交社保，全自费，唯一报销了一个居民保险,5094779721354066,41,来自湖北,Tue Oct 29 11:46:45 +0800 2024,17,跟着你去旅行C,f
产假工资都拖，说这些都是虚的，别生，千万别生,5094779442957618,84,来自广西,Tue Oct 29 11:45:38 +0800 2024,0,周筱沫Amy,f
灵活就业人员有没有,5094781133521371,12,来自中国澳门,Tue Oct 29 11:52:20 +0800 2024,5,dushejfisjehdusjd,f
感谢分享[老师爱你],5094771483738904,1,来自山东,Tue Oct 29 11:14:00 +0800 2024,0,粥yeahhhh,f
主动一点直接打我银行卡上，不行吗？这里领那里领，跑来跑去烦死了[哼],5094805271479587,12,来自湖北,Tue Oct 29 13:28:16 +0800 2024,4,O吃不饱的o_o大可爱O,f
好的，感谢分享#生育补贴# ,5094772241596652,0,来自重庆,Tue Oct 29 11:17:00 +0800 2024,0,漫追漫1,f
只有一个生育津贴，其他的没看到[允悲][允悲][允悲],5094788279566389,4,来自福建,Tue Oct 29 12:20:44 +0800 2024,5,蘑菇蘑菇开花了-,f
@老公不在随便爬墙 你信吗？,5094940483257038,0,来自山东,Tue Oct 29 22:25:32 +0800 2024,2,萌馨雅薇,f
体制内没有补贴…,5098181366389022,1,来自黑龙江,Thu Nov 07 21:03:40 +0800 2024,0,萝卜头0811,f
[嘻嘻]生了，补贴给单位,5094783216780239,5,来自广东,Tue Oct 29 12:00:38 +0800 2024,3,ms耶耶叶,f
图片评论 http://t.cn/A6ncIV9k,5094819024601786,11,来自云南,Tue Oct 29 14:22:55 +0800 2024,0,shenghaha-1203,f
@就是壴加嘉7吖 [doge],5094783615504188,0,来自广东,Tue Oct 29 12:02:13 +0800 2024,2,staycoolnlethimfool,m
@修狗还不睡吗 @天天睡觉都很困 @让我去梦游 记得领哈你们,5094855595003302,0,来自四川,Tue Oct 29 16:48:14 +0800 2024,2,猫猫鱼罐头o,f
@Acvocadooo 卧槽卧槽,5094785587874523,0,来自山东,Tue Oct 29 12:10:03 +0800 2024,2,centerlessQ,m
@帽子飞不走 看看,5094783204200646,0,来自北京,Tue Oct 29 12:00:35 +0800 2024,2,飞鸟在深海,f
@大喊一声有我在,5094811799392717,0,来自四川,Tue Oct 29 13:54:13 +0800 2024,1,Ni比今晚的月亮还月亮_,f
@大爱丫丫1997,5094792040026447,0,来自江苏,Tue Oct 29 12:35:42 +0800 2024,1,得得得得得得nn,f
@小丸子同学花轮,5094783653516588,0,来自福建,Tue Oct 29 12:02:22 +0800 2024,1,奶狮_Naishi,m
好政策哈哈,5094782189438634,0,来自北京,Tue Oct 29 11:56:33 +0800 2024,0,查丽莎,f
只有一个生产津贴,5094780627585768,4,来自重庆,Tue Oct 29 11:50:21 +0800 2024,1,羊肉泡馍加个饼_,m
对我来说爸爸能放半年假陪我在家带孩子才是正道[doge],5094789791876532,10,来自吉林,Tue Oct 29 12:26:45 +0800 2024,0,鞠家二小K,f
太低了，还有限制条件,5094781863330701,3,来自日本,Tue Oct 29 11:55:15 +0800 2024,0,蹲在角落里看星星,f
要鼓励生育，还不如直接免费产检，免生产费,5094857504721272,1,来自贵州,Tue Oct 29 16:55:49 +0800 2024,0,盛世美颜我姐姐,f
@ofelia_Yu 有时间可以去问问 有些我俩是赶不上了[允悲],5094830770487857,1,来自浙江,Tue Oct 29 15:09:35 +0800 2024,1,流哈喇子的小肥喵丶,m
生不生主要是看自己意愿。本身也指望不上这些,5094797341622846,1,来自安徽,Tue Oct 29 12:56:45 +0800 2024,0,犀牛小宇宙,f
@恭喜你被我恭喜了-,5094780874785890,1,来自辽宁,Tue Oct 29 11:51:19 +0800 2024,0,美美9-,f
真可笑,5094779994246775,7,来自云南,Tue Oct 29 11:47:50 +0800 2024,0,傻飞,m
@小蓝姐姐886,5094916760539496,0,来自广东,Tue Oct 29 20:51:17 +0800 2024,1,lmtm-茶,f
@巴啦啦乔,5094855765657512,0,来自河北,Tue Oct 29 16:48:55 +0800 2024,1,蜗牛小姐ma,f
@髙娜児,5094845534177340,0,来自北京,Tue Oct 29 16:08:15 +0800 2024,1,可爱到不行的小马,f
@是枚小土豆,5094838198339233,0,来自福建,Tue Oct 29 15:39:06 +0800 2024,1,爱吃_小土豆,m
@HuaChi_i,5094832385032825,0,来自黑龙江,Tue Oct 29 15:16:00 +0800 2024,1,哦雷_哇,f
@韩尚宁宁,5094823535314009,0,来自陕西,Tue Oct 29 14:40:51 +0800 2024,1,王雯娟_,f
@勤奋好学爱岗敬业的好少年,5094815241340507,0,来自吉林,Tue Oct 29 14:07:53 +0800 2024,1,Rukawa11丶,m
@玖贰周周,5094813247997375,0,来自福建,Tue Oct 29 13:59:58 +0800 2024,1,周周周是周萍,f
产检都不给批假 ～呵呵,5094806499626830,2,来自北京,Tue Oct 29 13:33:09 +0800 2024,0,迷路的Akina,f
@满船清梦加星河,5094803747897364,0,来自湖北,Tue Oct 29 13:22:12 +0800 2024,1,肖疯子-,m
@Misakoo_,5094803578555328,0,来自贵州,Tue Oct 29 13:21:33 +0800 2024,1,懋ii,m
@第三课内容就此展开,5094803313003785,0,来自江苏,Tue Oct 29 13:20:29 +0800 2024,1,_桔子味汽水,m
@飞飞鱼酷酷雷,5094802289328436,0,来自湖北,Tue Oct 29 13:16:24 +0800 2024,1,球状嗑学家,f
@一只猫uu20863 留,5094795619867554,0,来自浙江,Tue Oct 29 12:49:55 +0800 2024,1,小炮炮丶炮,m
@家里有个大大莉莉酱 [吃瓜],5094790134237503,0,来自重庆,Tue Oct 29 12:28:07 +0800 2024,1,玫瑰色玻璃中看你,f
@脑袋没空m,5094785817776608,0,来自河南,Tue Oct 29 12:10:58 +0800 2024,1,蒙多的36a,m
@Monster-阿怪,5094785253639179,0,来自浙江,Tue Oct 29 12:08:43 +0800 2024,1,曼曼在烦恼什么啊,f
@陈陈努力不变沉,5094783121097522,0,来自北京,Tue Oct 29 12:00:15 +0800 2024,1,拥伱z,f
@Aurura红,5094781738814640,0,来自辽宁,Tue Oct 29 11:54:46 +0800 2024,1,蓝瓜浩,m
@一口一个头宝宝,5094781164455072,0,来自辽宁,Tue Oct 29 11:52:29 +0800 2024,1,咿呀依一呀,f
@Luoyulinger,5094780694694145,0,来自河南,Tue Oct 29 11:50:37 +0800 2024,1,小罗在2024,m
滚,5094855531823611,0,来自天津,Tue Oct 29 16:47:58 +0800 2024,0,吸猫法则,f
到时候人家可能就让来微博上领了,5094853059020557,0,来自山东,Tue Oct 29 16:38:10 +0800 2024,0,我是晗晗晗晗晗,f
这跟养孩子的长远花销比，杯水车薪啊。而且还不能抵消各种焦虑。特别孩子上学后各种卷,5094852987716803,0,来自北京,Tue Oct 29 16:37:53 +0800 2024,0,Rorororo123,f
@万万万万万万穗 mark,5094843336363840,0,来自四川,Tue Oct 29 15:59:32 +0800 2024,0,Kum-Ask,m
怀孕中，没有任何补贴，除了刷医保的时候统筹的那一小小小部分。,5094842455557002,0,来自四川,Tue Oct 29 15:56:01 +0800 2024,0,牛奶牌牛奶丶,f
mark~,5094818418262824,0,来自北京,Tue Oct 29 14:20:30 +0800 2024,0,梨子蟹蟹椰,f
@每天都要甜t,5094811750891562,0,来自江苏,Tue Oct 29 13:54:00 +0800 2024,0,冰冻椰子水__,f
转发微博,5094805782662286,0,来自福建,Tue Oct 29 13:30:18 +0800 2024,0,戴上美瞳当萌妹Z,f
生出来干嘛，做牛马嘛,5094805602568990,0,来自广东,Tue Oct 29 13:29:35 +0800 2024,0,超级无敌居居侠,m
这个补贴看着还行,5094799019610888,0,来自广东,Tue Oct 29 13:03:26 +0800 2024,0,一只废柴罢了,m
@不算弱,5094794856763950,0,来自广东,Tue Oct 29 12:46:53 +0800 2024,0,多肉小明儿,f
发钱是一回事 立马到账又是另一回事,5094793958921789,0,来自上海,Tue Oct 29 12:43:19 +0800 2024,0,害怕失眠的doge,f
还是要先交钱还要交满还要各种手续齐全还不一定能领到手[吃瓜],5094793870313319,0,来自浙江,Tue Oct 29 12:42:58 +0800 2024,0,Wx不吃榴莲,f
[跪了]哪有这么多补助，公司就怕给你多发钱[太开心],5094793203420040,0,来自湖南,Tue Oct 29 12:40:19 +0800 2024,0,AsiaPrincess_小璠,f
就是30天内跑的地方有点多，可以一站式在一个地方把这个事情全部办好就行了。,5094792107134957,1,来自新疆,Tue Oct 29 12:35:58 +0800 2024,0,残缺的浪漫,f
多办点公立学校比啥都强,5094791718636877,1,来自湖南,Tue Oct 29 12:34:25 +0800 2024,0,Beokayyyyy,f
这点钱有什么用,5094790410536664,0,来自云南,Tue Oct 29 12:29:13 +0800 2024,0,我想变成1海绵宝宝2来逗你笑3,f
❤️,5094789240590305,0,来自云南,Tue Oct 29 12:24:34 +0800 2024,0,小猪佩奇棣棣配我,f
快吃大饼[吐],5094787785165136,0,来自广东,Tue Oct 29 12:18:47 +0800 2024,0,Lydia-K8,f
@夕牙儿77球球,5094787143435434,0,来自浙江,Tue Oct 29 12:16:14 +0800 2024,0,卟噜卟哩豆,f
先收藏 [微笑],5094785096616820,0,来自四川,Tue Oct 29 12:08:06 +0800 2024,0,旺旺小金猪iii,f
不好好教养孩子有个屁用,5094784662244024,0,来自北京,Tue Oct 29 12:06:23 +0800 2024,0,吸猫派掌门,f
@五千层,5094784341377527,0,来自江苏,Tue Oct 29 12:05:05 +0800 2024,0,小张不愧是小张,f
哇咔咔,5094784307563296,0,来自北京,Tue Oct 29 12:04:58 +0800 2024,0,黑红体质,f
拿自己的工资去补罢了,5094783545246232,0,来自广西,Tue Oct 29 12:01:55 +0800 2024,0,花妖成海王子不曾离开,f
没工作的人呢,5094783529783245,1,来自海南,Tue Oct 29 12:01:53 +0800 2024,0,echo亮亮,f
没有社保不是体制内  这些就别想了[doge],5094783402381633,0,来自陕西,Tue Oct 29 12:01:22 +0800 2024,0,---骑鱼的猫,m
@大大大大大大_夢,5094783083876877,0,来自云南,Tue Oct 29 12:00:06 +0800 2024,0,变身余胖子,f
@1咔咔_咔咔 。。。好无语这领取条件，尤其是那个女方无业男方交保险的。。,5094782596285704,0,来自天津,Tue Oct 29 11:58:10 +0800 2024,0,小小心毅-17,f
就这我不得努力生一个足球队啊[允悲],5094782516332478,0,来自上海,Tue Oct 29 11:57:51 +0800 2024,0,AmyRJL,f
我只有生育津贴啊,5094782116301261,0,来自广东,Tue Oct 29 11:56:15 +0800 2024,0,14_Month,f
@永日师傅,5094782055485608,0,来自湖北,Tue Oct 29 11:56:01 +0800 2024,0,大舒包,f
转发微博,5094781472999440,0,来自辽宁,Tue Oct 29 11:53:42 +0800 2024,0,白日梦想家sssss,f
婴儿定额2000…这营销号发微博之前都不看书的啊,5094780220475608,0,来自江苏,Tue Oct 29 11:48:43 +0800 2024,0,樱桃呀么小樱桃Zzz,f
[微笑]不想说话,5094780124267758,1,来自安徽,Tue Oct 29 11:48:21 +0800 2024,0,万万亿-,f
早点给点力不行,5094779108987865,0,来自浙江,Tue Oct 29 11:44:19 +0800 2024,0,风语祝,f
领个粑粑，就不能医院查出怀孕记录就按月按时打到孕妇卡里么？（我知道我在做梦）,5094800476342524,2,来自浙江,Tue Oct 29 13:09:13 +0800 2024,0,艾可鱼_,f
五险一金都做不到，哪来的生育补贴，更别说一怀孕就被辞退,5094785725764078,3,来自陕西,Tue Oct 29 12:10:36 +0800 2024,0,何哈哈0-0,f
就为这点儿钱 花那么多时间 跑那么多部门 生个累赘 一辈子生育损伤 一辈子家务 我疯啦？,5094782613326284,4,来自宁夏,Tue Oct 29 11:58:14 +0800 2024,0,试试就试试看看看看看看,f
假的，根本领不到这么多，浙江,5094779560396305,3,来自山东,Tue Oct 29 11:46:06 +0800 2024,0,努力奋斗加爱你,m
不觉得领取很麻烦吗？？,5094816199215893,1,来自北京,Tue Oct 29 14:11:42 +0800 2024,0,小草泥Jed,m
坐标江苏，不仅领到生育津贴，还有产检补贴，营养费，老公陪产津贴，生育津贴占大头，其他很少，但是都有，生孩子医保几乎全报的，自己就出了住院费和无痛分娩费，其他杂费，都是不在医保范围的,5094792055495112,1,来自江苏,Tue Oct 29 12:35:45 +0800 2024,0,Rain_糖糖,f
我一路产检+剖腹产+产后住院一周+宝宝住新生儿科一周，一共花费一万多，报销完自费998，还白拿六个月工资四万多[害羞],5094783989580417,1,来自广东,Tue Oct 29 12:03:42 +0800 2024,0,Niuuuuuunnn,f
和着不参保的农名工没钱呗,5094783699653366,2,来自浙江,Tue Oct 29 12:02:33 +0800 2024,0,一片桂树林,m
2022年领过一次，2w5左右[doge],5094783322688147,2,来自四川,Tue Oct 29 12:01:03 +0800 2024,0,------Zou,f
好麻烦  还是不生了,5094781996766471,1,来自贵州,Tue Oct 29 11:55:47 +0800 2024,0,是舒舒呦丶,f
[揣手],5097632987614360,0,来自黑龙江,Wed Nov 06 08:44:36 +0800 2024,0,hey跑跑_,m
[good],5097224476295529,0,来自山西,Tue Nov 05 05:41:20 +0800 2024,0,春天445_703,m
要不是我怀着孕，我就信了。目前只用了产检补贴，失业，用不了生育险。,5096207494415728,0,来自广东,Sat Nov 02 10:20:12 +0800 2024,0,挠头想起什么昵称好,f
各个地方不同   就这一条已经卡死百分之九十九了！！,5095170293368660,0,来自山东,Wed Oct 30 13:38:44 +0800 2024,0,心门难启,f
生育津贴先留着，必须用得上,5094927209857936,0,来自湖南,Tue Oct 29 21:32:48 +0800 2024,0,一一一俏2009,f
时间点有些不对，像生产报销我这边医院是6个月，生产津贴是3年内[doge],5094870853877920,0,来自广东,Tue Oct 29 17:48:51 +0800 2024,0,PZZ_GZ,f
能不能直接点，发到手[笑cry],5094856630468893,0,来自广东,Tue Oct 29 16:52:20 +0800 2024,0,淡檹,f
没有任何意义,5094856562577000,0,来自广东,Tue Oct 29 16:52:05 +0800 2024,0,HFxuu,f
@半熟芝士真的不好吃,5094856320354410,0,来自河南,Tue Oct 29 16:51:07 +0800 2024,0,段力源开心点,f
[挖鼻],5094856059521533,0,来自四川,Tue Oct 29 16:50:05 +0800 2024,0,陌生Best,m
@爱吃甜的稻草人,5094855842466554,0,来自江苏,Tue Oct 29 16:49:13 +0800 2024,0,Ma誌Yuan,m
我告诉你，你们一个都领不到,5094855640876064,0,来自广西,Tue Oct 29 16:48:25 +0800 2024,0,咪脒大大嘀,m
[允悲],5094855367723587,0,来自广东,Tue Oct 29 16:47:20 +0800 2024,0,鸟叔操盘铁粉-zz22,m
@Lalalathing,5094854587583910,0,来自重庆,Tue Oct 29 16:44:14 +0800 2024,0,黄源可以的,m
发明这个补贴的人开心就好。生不生跟这个补贴也没多大关系。毕竟生养更花钱和精力，这些钱不够塞牙缝呢^_^,5094854478006647,0,来自浙江,Tue Oct 29 16:43:48 +0800 2024,0,哩昂正,m
@木瓜豆腐k,5094854012961034,0,来自北京,Tue Oct 29 16:41:56 +0800 2024,0,啤酒炖小包,f
一堆假大空，直接发钱不行吗，不分是否在职，生一个就发5万或者10万，肯定会激励一部分人生的,5094853552375928,0,来自广西,Tue Oct 29 16:40:07 +0800 2024,0,种有一颗小太阳,f
啊？那我生孩子什么都没有领到，感觉错过一个亿[二哈][二哈],5094852639591869,0,来自四川,Tue Oct 29 16:36:30 +0800 2024,0,Hi夏海,f
转发微博,5094852177955180,0,来自北京,Tue Oct 29 16:34:39 +0800 2024,0,用脸T怪_,f
@安得猛士C,5094852148593068,0,来自山东,Tue Oct 29 16:34:32 +0800 2024,0,小丫么小二郎NA,f
@宇宙无敌小窦逗,5094851740437244,0,来自河南,Tue Oct 29 16:32:55 +0800 2024,0,Tsuki_Wmmmmm,f
无指证剖腹产 职工医保报销剖腹产生育费用还要少1200 还说什么鼓励生育个p[二哈],5094851578432088,0,来自湖南,Tue Oct 29 16:32:17 +0800 2024,0,哈喽Bingbing_,f
1,5094851232924298,0,来自广东,Tue Oct 29 16:30:54 +0800 2024,0,喜欢-陈钰琪,m
生育补贴,5094851211693371,0,来自天津,Tue Oct 29 16:30:49 +0800 2024,0,香水love女孩,f
转发微博,5094850007928150,0,来自北京,Tue Oct 29 16:26:02 +0800 2024,0,歌舞升平吗真假,f
很多原来就有的补贴，这回给你拆开了然后稍微多了一点，加起来估计也就比之前多了1.3万,5094848774018012,0,来自浙江,Tue Oct 29 16:21:08 +0800 2024,0,羊小鱼jojo,f
转发微博,5094847868306469,0,来自广西,Tue Oct 29 16:17:31 +0800 2024,0,百变暴躁,f
转发微博,5094847811684544,0,来自江苏,Tue Oct 29 16:17:18 +0800 2024,0,淇淇猫要开心,m
图片评论 http://t.cn/A6ncpIOj,5094847105469602,0,来自广东,Tue Oct 29 16:14:30 +0800 2024,0,Hxm-黃學明,m
自己教，可以领吗,5094846724050897,0,来自江苏,Tue Oct 29 16:12:59 +0800 2024,0,hello_peas豆豆,f
@-LJIAMNG,5094845062583252,0,来自辽宁,Tue Oct 29 16:06:23 +0800 2024,0,梦幻的流溪,m
说到底不还是为那些有正式工作的人服务的么[微笑],5094844935967963,0,来自山东,Tue Oct 29 16:05:53 +0800 2024,0,发大财的小羊_,f
没钱别结婚别生孩子，别让自己入不敷出的生活雪上加霜……,5094844900838618,0,来自广西,Tue Oct 29 16:05:44 +0800 2024,0,风携意,f
不要误导好吗，很多补贴都是有条件的，二胎三胎才能领[摊手]天天都是这种哗众取宠的消息，实际能领的只有生育补贴,5094840877191504,0,来自浙江,Tue Oct 29 15:49:45 +0800 2024,0,给我20斤车厘子,f
扯淡,5094839400533015,0,来自上海,Tue Oct 29 15:43:53 +0800 2024,0,红烧小鱼儿ccc,f
那个，我想问一下现在咱们老龄化到底什么程度了？,5094838701654333,0,来自河北,Tue Oct 29 15:41:06 +0800 2024,0,逍遥行四海,f
[爱慕],5094838160856341,0,来自广东,Tue Oct 29 15:38:58 +0800 2024,0,PHOEBE_菲,f
怀孕中，证明这些都是瞎写的,5094835742313112,0,来自福建,Tue Oct 29 15:29:21 +0800 2024,0,斯瑞爱厦,f
孩子五岁能领不,5094833893671145,0,来自广东,Tue Oct 29 15:21:59 +0800 2024,0,LikeEnxi,f
所谓各地不一样，不就是让各地自己看着办嘛[挖鼻],5094833244867237,0,来自广东,Tue Oct 29 15:19:25 +0800 2024,0,桓Sun生,m
转发微博,5094830870890062,0,来自北京,Tue Oct 29 15:09:59 +0800 2024,0,lan看不清,f
每一个地方都落实不了那么多钱,5094830489469952,0,来自山东,Tue Oct 29 15:08:29 +0800 2024,0,当代迅哥儿_beiny,f
有多少女人是买着社保待产的？很多公司都没有社保的,5094830193249944,0,来自广东,Tue Oct 29 15:07:18 +0800 2024,0,世界尽头与光和爱,f
@你就是不会知道,5094829164069265,0,来自江苏,Tue Oct 29 15:03:12 +0800 2024,0,QW博弈,m
收藏,5094828688278199,0,来自山东,Tue Oct 29 15:01:18 +0800 2024,0,小苏打加水002,f
编内这些都没有[苦涩],5094828343299430,0,来自福建,Tue Oct 29 14:59:57 +0800 2024,0,阿点的点点是点点,f
[doge]我看谁能领到，我刚12345去问，我们当地产检补贴只有1100还是生完之后,5094827100213295,0,来自四川,Tue Oct 29 14:55:01 +0800 2024,0,梨花白薄荷绿,f
蚊子腿，连奶粉钱不够,5094826880272971,0,来自宁夏,Tue Oct 29 14:54:08 +0800 2024,0,杭杭佳俊,m
码住,5094825772191891,0,来自吉林,Tue Oct 29 14:49:44 +0800 2024,0,半抹蜜糖,f
男女双方生育津贴？,5094824796229019,0,来自江苏,Tue Oct 29 14:45:51 +0800 2024,0,絮欣,f
@比你还能吃,5094824594638241,0,来自山西,Tue Oct 29 14:45:03 +0800 2024,0,泡面加蛋__烦恼滚蛋,f
@离人怎挽-199511: 学学人家韩国，日本子生一胎奖励50万，你这是1.3万 用来产检都不够[允悲],5094824564756253,0,来自海南,Tue Oct 29 14:44:56 +0800 2024,0,离人怎挽-199511,m
啊？？？？？,5094824543259893,0,来自广东,Tue Oct 29 14:44:51 +0800 2024,0,你找不到我找不到你,f
转发微博,5094824383875444,0,来自河南,Tue Oct 29 14:44:12 +0800 2024,0,宇初霁,f
先把计划生育的钱退了再说吧。,5094823243548257,0,来自江苏,Tue Oct 29 14:39:41 +0800 2024,0,迦夫妮店铺淘,f
转发微博,5094822700386696,0,来自广东,Tue Oct 29 14:37:31 +0800 2024,0,佐岸右转76396,m
回复@March露:产检下来 都花费不少钱，虽然有些是生育险，还有一部分是个人自费的的,5094822551489511,0,来自广东,Tue Oct 29 14:36:56 +0800 2024,0,March露,f
买了生育险的 除了能申请生育津贴（一般的公司都是按最低标准买的），反正我前几年在深圳生的只领了7K左右，其他啥也没有,5094822321591328,0,来自广东,Tue Oct 29 14:36:01 +0800 2024,0,March露,f
要不是我刚生完 我还真信了,5094822098765636,0,来自河北,Tue Oct 29 14:35:08 +0800 2024,0,W去买个橘子,f
整的是真麻烦,5094821381800289,0,来自江西,Tue Oct 29 14:32:16 +0800 2024,0,挑衅超越妹妹,m
