content,_id,like_counts,ip_location,created_at,total_number,user_name,gender
转发微博,5094821173924220,0,来自河南,Tue Oct 29 14:31:28 +0800 2024,0,可人儿-霍娜,f
@嗯是甜甜啊,5094820991473061,0,来自四川,Tue Oct 29 14:30:44 +0800 2024,0,Jackson的JJJ,m
没开除就不错了[努力],5094820085236181,0,来自北京,Tue Oct 29 14:27:07 +0800 2024,0,北京大喵在打工,f
转发微博,5094819266822292,0,来自河北,Tue Oct 29 14:23:52 +0800 2024,0,Jessica-杰杰西卡,f
无所谓，五年后看看,5094818688271240,0,来自广东,Tue Oct 29 14:21:35 +0800 2024,0,一支困困的ID,m
只要已经生过孩子一直在传递养育的艰难，补贴再多也消除不了生育恐惧[允悲]最好的办法就是补贴已经出生的多子女家庭，这才切合实际[doge],5094818078525509,0,来自广东,Tue Oct 29 14:19:10 +0800 2024,0,翠平同學,f
@Anthmelo7,5094817570752070,0,来自甘肃,Tue Oct 29 14:17:08 +0800 2024,0,爽歪歪歪脖子树下的大我,f
转发微博,5094817350291002,0,来自浙江,Tue Oct 29 14:16:16 +0800 2024,0,GX_快乐小神仙,m
相当于兰博基尼5元优惠券,5094816839110490,1,来自上海,Tue Oct 29 14:14:14 +0800 2024,0,蜜蜂与蚂蚁202306,m
哈哈哈哈哈哈，好啊,5094816400542432,1,来自陕西,Tue Oct 29 14:12:30 +0800 2024,0,金biu-啦,m
要不是我刚生完，我也以为我真的领了这么多钱,5094816365152795,0,来自云南,Tue Oct 29 14:12:21 +0800 2024,0,青空以南0112,f
留个爪,5094815585540057,0,来自江苏,Tue Oct 29 14:09:15 +0800 2024,0,豆不豆丁,f
@师恩Baby无花果,5094815551456895,0,来自河南,Tue Oct 29 14:09:07 +0800 2024,0,二腚SAMA,m
谁可以告诉我是真是假,5094814741434793,0,来自山东,Tue Oct 29 14:05:54 +0800 2024,0,酸奶卡夫觉主,f
搞得那么复杂，怀孕的人跑这跑那一问结果政策还没下来[汗],5094814691362437,0,来自湖北,Tue Oct 29 14:05:42 +0800 2024,0,杨枝甘露小可爱z,f
现在网络发达，生没生孩子一查就知道了，直接打钱就行了，去这办理去那办理的，手续不全还得费事，真是[泪],5094814535648267,0,来自山西,Tue Oct 29 14:05:05 +0800 2024,0,sea平平无奇小仙女,f
看到评论区我就放心了，我以为就我没领到,5094813969681518,0,来自山西,Tue Oct 29 14:02:50 +0800 2024,0,sea平平无奇小仙女,f
没看出来啥变化，,5094813372255701,0,来自辽宁,Tue Oct 29 14:00:28 +0800 2024,0,颖颖而己,f
真假的，这好事为啥不宣传还藏着掖着,5094812705360490,0,来自黑龙江,Tue Oct 29 13:57:49 +0800 2024,0,习惯性炸毛,m
女生们大可以去搜搜产前产后身体失能 岂是这点东西能补贴的,5094812526576709,0,来自江苏,Tue Oct 29 13:57:06 +0800 2024,0,大齐-Owen,m
男方的护理津贴真的有领到的吗,5094812126807101,0,来自福建,Tue Oct 29 13:55:31 +0800 2024,0,爆炸炸duang,f
哪些地方发,5094811132494822,0,来自上海,Tue Oct 29 13:51:33 +0800 2024,0,_Jadepure,f
产后30天内[doge][doge]这是还没出月子就要去对应位置才能申请吗,5094810958172521,0,来自北京,Tue Oct 29 13:50:52 +0800 2024,0,zq桔子树的森林,f
看了，要有结婚证，怀孕被抛弃的女的认栽[吐]想要领钱得有失业证明，得是交了社保的，还有交了生育险的才行！具体钱也是当地给多少算多少,5094810573341063,0,来自安徽,Tue Oct 29 13:49:19 +0800 2024,0,橘子汽水99129,f
@鲤鱼潭桥,5094809989022769,0,来自重庆,Tue Oct 29 13:47:01 +0800 2024,0,沈沈吧您,f
转发微博,5094809475745361,0,来自上海,Tue Oct 29 13:44:58 +0800 2024,0,星空的蓝333,m
…,5094809356994244,0,来自广西,Tue Oct 29 13:44:30 +0800 2024,0,闪耀星吃大葱,f
转发微博,5094809351490910,0,来自山东,Tue Oct 29 13:44:29 +0800 2024,0,仁青0822,f
保胎住院都不给报销[微笑][微笑][微笑],5094808532289957,0,来自安徽,Tue Oct 29 13:41:14 +0800 2024,0,偏安一隅kkkk,f
就这些要求 感觉都难领到这些钱,5094808236591732,0,来自福建,Tue Oct 29 13:40:03 +0800 2024,0,张泽浩海,m
社区说居民可以去免费做孕前检查，到了医院只有普通抽血验尿免费[微笑][微笑]最后有关生育的项目还是自掏腰包花了一千多[微笑][微笑][微笑]先把第一步给解决了再说吧！,5094808154539965,0,来自河北,Tue Oct 29 13:39:43 +0800 2024,0,再回一次火星_W,f
转发微博,5094807754246609,0,来自江苏,Tue Oct 29 13:38:08 +0800 2024,0,擱淺的現實童話,f
农村医保有补贴不,5094807330884674,0,来自福建,Tue Oct 29 13:36:27 +0800 2024,0,林伟smlie,m
转发微博,5094806975942186,0,来自湖南,Tue Oct 29 13:35:03 +0800 2024,0,兰玲一婷,f
[good],5094806074164696,0,来自浙江,Tue Oct 29 13:31:27 +0800 2024,0,alualualu,f
结婚只要身份证，领这么点补贴还要带那么多证件[衰],5094805920548605,0,来自安徽,Tue Oct 29 13:30:51 +0800 2024,0,Mu薄荷-,f
感觉挺麻烦的[黑线],5094805634023914,0,来自江苏,Tue Oct 29 13:29:42 +0800 2024,0,婷仔1995,f
真正想给你补助的应该主动给你发，而不是让你上门申请麻烦你各种手续[笑哈哈],5094804727795045,0,来自天津,Tue Oct 29 13:26:07 +0800 2024,0,Goat_777,m
是吗[doge],5094804604061850,0,来自广东,Tue Oct 29 13:25:37 +0800 2024,0,24S-U20,f
转发微博,5094804343488990,0,来自上海,Tue Oct 29 13:24:34 +0800 2024,0,宇迁牛牛冲冲冲,m
请保护好自己的子宫,5094804115423799,0,来自浙江,Tue Oct 29 13:23:40 +0800 2024,0,在鸳鸯湖刷短片的绵羊,f
结婚都不想，更何况生孩子🫄,5094803937166911,0,来自北京,Tue Oct 29 13:22:58 +0800 2024,0,酱酱酱酱酱锵er_,f
广东没有，一分钱都没有,5094803891030241,0,来自广东,Tue Oct 29 13:22:47 +0800 2024,0,露思宝宝52,f
@-Wesleyyy,5094803840176242,1,来自福建,Tue Oct 29 13:22:35 +0800 2024,0,钝角小角落,f
转发微博,5094803686294458,0,来自江苏,Tue Oct 29 13:21:57 +0800 2024,0,圆份_,m
我2021年生孩子那个月还差一个月就满一年社保，但是说的是要在生孩子之前就得连续缴满一年社保才能领生育津贴！浙江嘉兴的,5094803517473827,0,来自四川,Tue Oct 29 13:21:18 +0800 2024,0,VCois7n7,f
分娩津贴和生育津贴有什么不一样？是不是可以同时领取？,5094801781297922,0,来自广东,Tue Oct 29 13:14:24 +0800 2024,0,之之之之啊啊,f
假的[裂开],5094801366588173,0,来自辽宁,Tue Oct 29 13:12:45 +0800 2024,0,卷糖不卷,f
21年生的，只拿到了7000,5094800786981464,0,来自广东,Tue Oct 29 13:10:26 +0800 2024,0,邪恶的自己好刺激,f
育儿假都保证不了，还撤别的。先别说生孩子不生孩子，教育医疗全免费,5094800737437728,0,来自河北,Tue Oct 29 13:10:15 +0800 2024,0,你微笑时好美Amina,f
@卖兔头的胡萝卜,5094800443048552,0,来自陕西,Tue Oct 29 13:09:04 +0800 2024,0,像素空壳,f
呵呵，跟现在的什么区别，不说明白,5094800338456701,0,来自广东,Tue Oct 29 13:08:40 +0800 2024,0,昆吾望安柯,f
给富人钱，给富人减税，这样真的好吗？,5094800250110578,0,来自浙江,Tue Oct 29 13:08:19 +0800 2024,0,光就是一切,m
各地政策不一样，这是综合了所有省份的加在一起吧，具体补贴还得具体咨询各市级社保局才行,5094798983695363,0,来自河北,Tue Oct 29 13:03:17 +0800 2024,0,是EV-拉,f
我们公司有段时间降薪 85折 然后有同事刚好那会儿领取生育津贴 也打了85折 我真的觉得 在“生”和“死”这两件事情上 做人得有底线 但是看了一圈 很多人甚至没有 太离谱了,5094798866253161,0,来自浙江,Tue Oct 29 13:02:49 +0800 2024,0,菜地里拔茉莉_zmm,f
[挖鼻]他们不是知道错了..而是知道自己快死了,5094798635042542,0,来自上海,Tue Oct 29 13:01:54 +0800 2024,0,无面男的小悲哀,m
转发微博,5094798627703823,0,来自吉林,Tue Oct 29 13:01:52 +0800 2024,0,酸辣刘肉面,f
怎么什么都要申请啊，烦不烦,5094798468057955,0,来自江苏,Tue Oct 29 13:01:14 +0800 2024,0,那就一起看沧溟,f
这跟以前一摸一样，瞎宣传啥呢,5094798135922004,0,来自陕西,Tue Oct 29 12:59:55 +0800 2024,0,潘多拉-熊本熊,m
形式主义，到底有哪几个地方能有这样的生育福利噢。都是只能领生育险的补贴,5094798003013257,0,来自浙江,Tue Oct 29 12:59:23 +0800 2024,0,sjxbdjx,m
哦？,5094797941671696,0,来自河北,Tue Oct 29 12:59:09 +0800 2024,0,芋圆不是圆,f
转发微博,5094797765512401,0,来自江西,Tue Oct 29 12:58:27 +0800 2024,0,JL小川,m
@米兰的大瓦匠,5094797652003347,0,来自福建,Tue Oct 29 12:58:00 +0800 2024,0,00过得刚好,f
无业游民去哪里领生育补贴？,5094796955749423,0,来自广西,Tue Oct 29 12:55:13 +0800 2024,0,酒瓶座女生,f
补在哪里,5094796897291159,0,来自广东,Tue Oct 29 12:55:00 +0800 2024,0,阳光澄又橙-,f
晴天霹雳啊 自己算平均工资能领的生育津贴，今天才知道上限两万啊  算了 不打算生了,5094796622300297,0,来自山东,Tue Oct 29 12:53:54 +0800 2024,0,瞄准月亮击落星星,f
@是魔鬼也是淘气鬼 快来看,5094796156474398,5,来自广东,Tue Oct 29 12:52:03 +0800 2024,0,小余儿0553,m
领少了两个，可以补领吗[允悲],5094796140743249,0,来自广东,Tue Oct 29 12:51:59 +0800 2024,0,Pigjollying,f
老公的生育险根本女方无业也是领不了生育津贴的，但可以报销生育医疗费用。,5094796021991327,0,来自广西,Tue Oct 29 12:51:31 +0800 2024,0,我是Inn呀,f
@CChinG_,5094796001022129,0,来自广东,Tue Oct 29 12:51:26 +0800 2024,0,WONGCARVIN,m
公布是一回事，落实又是一回事，能不能落实又又又是另一回事[嘻嘻],5094795820664989,0,来自江苏,Tue Oct 29 12:50:43 +0800 2024,0,甘晓明,m
，。。。,5094795787897195,0,来自河南,Tue Oct 29 12:50:35 +0800 2024,0,aoxiang24456,m
生育险是啥   怎么买,5094795613575842,0,来自云南,Tue Oct 29 12:49:54 +0800 2024,0,知念如此,f
太好了，60后70后80后赶紧生,5094795588407237,0,来自浙江,Tue Oct 29 12:49:48 +0800 2024,0,黄优秀哈-,f
转发微博,5094795389698180,0,来自北京,Tue Oct 29 12:48:59 +0800 2024,0,春光明媚wuyue,f
坐标浙江，去年生的孩子，医院结算时报销5000，生育津贴3万多,5094795356145044,0,来自浙江,Tue Oct 29 12:48:52 +0800 2024,0,千变万化的花椰菜,f
省流：具体以当地政策为准=没有！                       --来自孕期人的提示……,5094795055993531,0,来自广东,Tue Oct 29 12:47:41 +0800 2024,0,第一打工人,m
2024年前不配有吗,5094794787554678,0,来自上海,Tue Oct 29 12:46:36 +0800 2024,0,娇滴滴妈咪2018,f
领的就是自己休产假期间工资,5094794772612130,0,来自广东,Tue Oct 29 12:46:33 +0800 2024,0,赤足天涯的人,f
我差点就信了,5094794724639021,0,来自四川,Tue Oct 29 12:46:21 +0800 2024,0,鯦乌,m
要不是我刚生完 我就真的信了！,5094794618209122,0,来自云南,Tue Oct 29 12:45:55 +0800 2024,0,-小_闹-,f
要像搞计划生育那样，一个娃罚款几万的力度。只是现在是奖励，一个娃奖励多少直接去领…那人家没有买社保的人怎么办？不奖励了？,5094794604317720,0,来自四川,Tue Oct 29 12:45:53 +0800 2024,0,_____杜怼怼,f
@Catherine88051,5094794444933145,0,来自江苏,Tue Oct 29 12:45:15 +0800 2024,0,fly我只是游客,m
转发微博,5094794403514028,0,来自辽宁,Tue Oct 29 12:45:05 +0800 2024,0,波咔啵卡,f
没工作的女性就没有， 补了个啥？不就是从我们交上去的抠出来点[笑cry][doge],5094794183312370,0,来自江苏,Tue Oct 29 12:44:12 +0800 2024,0,QuQ22,f
津贴毛线，看看德国，实打实给钱,5094794168631569,0,来自江苏,Tue Oct 29 12:44:08 +0800 2024,0,麻辣青椒俠,m
生育补贴,5094794145826248,0,来自湖北,Tue Oct 29 12:44:04 +0800 2024,0,东邪黄药师OMG,f
@连连好运呀,5094794091302334,0,来自黑龙江,Tue Oct 29 12:43:51 +0800 2024,0,连连好运姐夫,m
生育补贴,5094794077146593,0,来自湖北,Tue Oct 29 12:43:47 +0800 2024,0,东邪黄药师OMG,f
我信你个鬼[允悲],5094793908325189,0,来自山西,Tue Oct 29 12:43:07 +0800 2024,0,小小世界wode,f
信不信到时候实施下来到人民手上的没有这么多,5094793770177167,0,来自广东,Tue Oct 29 12:42:34 +0800 2024,0,木瓜沙拉配腌鱼,f
并没有[朏朏],5094793489943524,0,来自河北,Tue Oct 29 12:41:27 +0800 2024,0,半半情歌ll,f
重点永远不是政策如何，要看是否能执行下去，你连劳动法都贯彻不了，还搞这些，如果能贯彻五天八小时工作制，我相信很多人都会愿意生的，老子现在连啪啪啪都没精力，还想着生孩子呢[允悲],5094793476312747,0,来自江苏,Tue Oct 29 12:41:24 +0800 2024,0,Sagittarius溏,m
转发微博,5094793460585739,0,来自北京,Tue Oct 29 12:41:20 +0800 2024,0,果奔的土豆,m
只要我工作稳定 这些都是小钱 我就怕生了娃找工作干不过那些00后了[允悲],5094793451408561,3,来自广东,Tue Oct 29 12:41:18 +0800 2024,0,火腿姑姑,f
哈哈哈哈，笑死[doge],5094793392949731,0,来自广西,Tue Oct 29 12:41:04 +0800 2024,0,煜壹的书,m
鼓励生育，保胎全自费，把这个问题解决吧,5094793308800593,4,来自河南,Tue Oct 29 12:40:44 +0800 2024,0,薰衣草chuxue,f
转发微博,5094793266594358,0,来自北京,Tue Oct 29 12:40:33 +0800 2024,0,Strive_YX,m
@Hoayien,5094793133162957,0,来自广东,Tue Oct 29 12:40:01 +0800 2024,0,SongShan珊,f
@写个什么名,5094793098560578,0,来自山西,Tue Oct 29 12:39:53 +0800 2024,0,薄小妍er,f
现在资本家的天下，生什么？,5094793055311145,0,来自湖北,Tue Oct 29 12:39:44 +0800 2024,0,abuses12,m
#生育补贴#时代在发展，政策也要因时制宜，支持建设生育友好型社会！,5094793014674490,0,来自上海,Tue Oct 29 12:39:34 +0800 2024,0,众托帮,f
先保存,5094792866300727,0,来自河南,Tue Oct 29 12:38:58 +0800 2024,0,wenshouse,f
都加起来也没多少,5094792759874656,0,来自江苏,Tue Oct 29 12:38:33 +0800 2024,0,天际落雪,m
以前捉计生，亲自上门捉你罚钱，现在领补贴跑断腿是吧,5094792704296892,0,来自广东,Tue Oct 29 12:38:20 +0800 2024,0,弦空舞,f
计划生育是国策,5094792549373229,0,来自广东,Tue Oct 29 12:37:43 +0800 2024,0,肥宅渣男,m
什么时候可以做到投诉公司拖欠产假工资快速审结呢？对于不给足产假和产假工资的公司给予一定惩罚，政策永远落实不了,5094792549106437,0,来自广东,Tue Oct 29 12:37:43 +0800 2024,0,无忧无虑无羡无惧,f
转发微博,5094792473875664,0,来自江苏,Tue Oct 29 12:37:25 +0800 2024,0,七崽崽崽崽崽-,f
不懂就问，这个生育津贴拿了以后产假期间还能正常拿工资吗？,5094792427474085,0,来自江苏,Tue Oct 29 12:37:14 +0800 2024,0,Xeys-,m
这么麻烦，直接把四个月以后的产检纳入医保不就行了[黑线][黑线],5094792375828994,0,来自湖北,Tue Oct 29 12:37:01 +0800 2024,0,别蒙眼看世界,f
@亚洲猩猩_希希   [笑而不语],5094792369016039,0,来自湖南,Tue Oct 29 12:37:00 +0800 2024,0,Yin酷酷D,f
刚生，除了生育津贴，其他的都没有,5094792231130179,0,来自湖北,Tue Oct 29 12:36:27 +0800 2024,0,曼妙书写,f
生育年龄从未领过，现在上年纪了也不打算生育了，了还要交生育险，真是无语,5094792222475412,0,来自北京,Tue Oct 29 12:36:25 +0800 2024,0,算你聪明666,f
请把育儿补贴 护理津贴给我补上,5094792073578481,0,来自北京,Tue Oct 29 12:35:49 +0800 2024,0,淡生而活,m
@三寿的茶啊,5094791999914842,0,来自山西,Tue Oct 29 12:35:32 +0800 2024,0,ybw-_-,f
@AkaTuski丶,5094791648117431,0,来自福建,Tue Oct 29 12:34:08 +0800 2024,0,米饭比面条香,f
一分没有[允悲],5094791601198158,0,来自山东,Tue Oct 29 12:33:57 +0800 2024,0,Gao97y,f
@双十小姐 快来看看,5094791577079722,5,来自宁夏,Tue Oct 29 12:33:51 +0800 2024,0,我是兔牙丁刘丁的丁,f
转发微博,5094791457014844,0,来自广东,Tue Oct 29 12:33:22 +0800 2024,0,煮水2017,m
福建有没有,5094791312312903,0,来自福建,Tue Oct 29 12:32:48 +0800 2024,0,博君一肖百香果儿,f
别说压根就没有，就算有，这三瓜两枣能干啥啊[举车]产检都不够,5094791283475731,0,来自四川,Tue Oct 29 12:32:41 +0800 2024,0,超哥滴小朋友,f
@lnfort,5094791245204669,0,来自浙江,Tue Oct 29 12:32:32 +0800 2024,0,cassielin-,f
@小骄傲zzz,5094791215581499,0,来自河南,Tue Oct 29 12:32:25 +0800 2024,0,你是我的小骄傲zzz,m
既然想给就直接给！这么多申请地点，好不麻烦[笑cry],5094791211123569,0,来自河北,Tue Oct 29 12:32:23 +0800 2024,0,-是小树呀-,f
老公的生育险都用不了，就居民医保报销比例还低，就这还一天天鼓励生育，产检都自费，比生娃都贵,5094791212437346,0,来自陕西,Tue Oct 29 12:32:24 +0800 2024,0,听说你嫁给习惯6,f
呵呵，职工社保，发了生育津贴不发工资,5094791132219241,0,来自河南,Tue Oct 29 12:32:05 +0800 2024,0,允尔1004,f
第一个怎么领,5094791119902146,0,来自陕西,Tue Oct 29 12:32:02 +0800 2024,0,GUANYUN_関芸,f
以前我们家说[允悲]上两个孩子罚款罚一两万，95.96年那会吧，没钱就去抢家里的东西抵，什么米啊谷啊，风扇电器等，现在这些东西别人都不稀罕！但是在80.90年代是稀罕物，[允悲]以前罚1.2w，现在同比不是相当于10w20吗？先平等了再说吧！再说了就算是补贴10w，一个孩子到18不得花个5.60w吗,5094791022383126,0,来自湖北,Tue Oct 29 12:31:39 +0800 2024,0,苒兮DY,f
医院又可以涨价了,5094790792221039,0,来自江苏,Tue Oct 29 12:30:44 +0800 2024,0,雨季莫忧离lza,m
时代在进步，社会却生病了，没能跟上时代的进步，不要生，没有准备不要生！,5094790710435050,0,来自广东,Tue Oct 29 12:30:25 +0800 2024,0,小麦兜儿儿,f
以当地政策为准，呵呵，2000能给你砍到500，100的，就不能统一，不给那些投机倒把的人机会？,5094790708333654,0,来自天津,Tue Oct 29 12:30:24 +0800 2024,0,丶Amarantine丶,m
二胎又自己带娃的宝妈，没有职工医保基本啥都没有，国家可不可以考虑考虑我们这类人群[泪],5094790681069279,0,来自北京,Tue Oct 29 12:30:17 +0800 2024,0,猕猴桃味芒果酸奶,f
韭菜不够了,5094790660361124,0,来自四川,Tue Oct 29 12:30:13 +0800 2024,0,一个发声者,m
很多补贴都是没有的,5094790645681964,0,来自广西,Tue Oct 29 12:30:09 +0800 2024,0,只邓暴富,f
羊毛长在羊身上[doge],5094790632835130,0,来自福建,Tue Oct 29 12:30:06 +0800 2024,0,想退休却还在打工的打工仔,m
怀孕期间是参保状态，这点应该有很多公司做不到吧[doge],5094790544232519,0,来自上海,Tue Oct 29 12:29:45 +0800 2024,0,花吃了那啵,f
灵活就业的啥也没有[哈哈][哈哈][哈哈],5094790452743191,0,来自湖南,Tue Oct 29 12:29:23 +0800 2024,0,短玲玲性常,f
产检是真的贵，比生产都贵,5094790397955773,0,来自安徽,Tue Oct 29 12:29:10 +0800 2024,0,wmdgs323,f
生下来 之后呢 教育呢 婚嫁呢,5094790381705093,0,来自重庆,Tue Oct 29 12:29:06 +0800 2024,0,CoCo小姐有点坏,f
交社保的地方跟户籍不是一个地方咋整,5094790260330283,0,来自江苏,Tue Oct 29 12:28:37 +0800 2024,0,包策策,f
发完了政策都不敢开评论 [允悲][允悲],5094790205016302,0,来自山东,Tue Oct 29 12:28:24 +0800 2024,0,小花beautiful,f
我一胎生完报了3万多,5094912460853332,0,来自北京,Tue Oct 29 20:34:12 +0800 2024,0,超级无敌巨大的一个泡泡,f
真的假的？有这么多补贴么？？就算有这么多，也不见得有人想生或多生。养一个孩子太难了。,5094853110662796,1,来自北京,Tue Oct 29 16:38:22 +0800 2024,0,爱柯菲儿,f
为啥去年生的就没有补贴了,5094851431366866,0,来自安徽,Tue Oct 29 16:31:41 +0800 2024,0,数据梦想家,m
转发微博,5094840721478558,0,来自北京,Tue Oct 29 15:49:08 +0800 2024,0,仰望--1992,m
转发微博,5094839291743027,1,来自江苏,Tue Oct 29 15:43:27 +0800 2024,0,姜姜丶不吃姜,m
年初刚生完，放屁，你的生育补贴取决于你们单位的平均工资，产检自费，除非你有保险，而且只有普通门诊能报，特需不行,5094833917529563,0,来自上海,Tue Oct 29 15:22:06 +0800 2024,0,皮卡丘-BoA-特困户只想八点起床,f
我奇怪，我是个男的，女方生育，为什么需要男方交生育险的，女方才享有补贴？？？那些不结婚的，找不到男方的，不知道男方是谁的.......女士就不享受生育补贴了吗？？[费解][疑问],5094831514192924,0,来自广东,Tue Oct 29 15:12:33 +0800 2024,0,放开那条乌贼犹鱼让我来sha,f
一切都在男女双方正常工作并且参保的基础上，这个就排除了很多人,5094824610889895,0,来自江苏,Tue Oct 29 14:45:06 +0800 2024,0,悦己----女王,f
转发微博,5094822852954921,0,来自上海,Tue Oct 29 14:38:08 +0800 2024,0,车辆运输车,f
希望能领到哈哈哈哈,5094821621138601,0,来自广东,Tue Oct 29 14:33:13 +0800 2024,0,电影院游客,m
留着以后用,5094821268819849,0,来自广东,Tue Oct 29 14:31:50 +0800 2024,0,小饼蛙,m
少生优生，幸福一生[doge],5094820114333762,0,来自贵州,Tue Oct 29 14:27:14 +0800 2024,0,aa忆往昔cc,m
